id,sentiment,target,text,source
1366,hateful,origin,some mongoloid ordered 9 dozen donuts by 8 am then called back to see if we sell \craft coffee\,35_twitter
1367,offensive,other,Everyone knows these feminazi's r lying through their GD teeth @user @user @user @URL,35_twitter
1368,offensive,other,@user They don't care about moral voters; they want the liberals illegal aliens MS13...,35_twitter
1369,hateful,origin,#shithole country: Road bumps with no signage blamed for deadly night accident in Naivasha. What say you @user @URL,35_twitter
1370,hateful,other,@user @user Just fast forward this section unfunny twat,35_twitter
1371,offensive,disability,Now just retarded. Okay perfect.,35_twitter
1372,hateful,sexual_orientation,@user I mean this in the most platonic dyke way but @URL,35_twitter
1373,hateful,origin,@user Haiti is listed as the second worse place to travel to so that is a shithole and he wasn't talking\u2026 @URL,35_twitter
1374,hateful,other,I have never been called a kike or a \u201cdirty jew\u201d until @user began his campaign. His hateful rhetoric ha\u2026 @URL,35_twitter
1375,abusive,disability,maybe I\u2019m just retarded,35_twitter
1376,offensive,gender,You are a twat @URL,35_twitter
1377,offensive,other,@user reread that shit you illiterate twat,35_twitter
1378,offensive,gender,I don't need @user You can tell me I'm a twat right here!,35_twitter
1379,offensive,gender,@user What a twat,35_twitter
1380,offensive,sexual_orientation,#nyc #newyork #newyorkcity #art #artist #gay #faggot #pouredpaint #acrylicpainting #acrylicpouring #queer #dark @user N\u2026 @URL,35_twitter
1381,disrespectful,other,\u266a Gimme a break gimme a break. Break me off a piece of that fat retard \u266a @URL,35_twitter
1382,hateful,other,I buy @user @user @user @user @user @user regularly but there are alternatives for all of t\u2026 @URL,35_twitter
1383,hateful,sexual_orientation,@user fuck off faggot,35_twitter
1384,hateful,other,Look there are leftist terrorist too like the guy who shot up the @user softball game but that is who you can compar\u2026 @URL,35_twitter
1385,offensive,origin,it’s 2018 and yall don’t know calling asians “ching chong” is racist,35_twitter
1386,abusive,gender,@user @user Don’t take the allegations seriously That’s feminazi brainwashing. See it for what it is. Context is everything.,35_twitter
1387,offensive,origin,is it true that ur ching chong \u2014 1/8 XD @URL,35_twitter
1388,offensive,origin,Dang right We're right &amp; we'll teach them Libtard &amp;raghead terrorists a lesson in #civility \u201c\nBC Chihuawer \ud83d\udc3eTPPatri\u2026 @URL,35_twitter
1389,hateful,disability,If you don\u2019t think the Pittsburgh Synagogue shooting wasn\u2019t hate related ... you\u2019re retarded.,35_twitter
1390,hateful,origin,If he was a 1/1024th middle eastern leftist they\u2019d be calling this the largest terrorist attempt since 9/11.\n\nBut\u2026 @URL,35_twitter
1391,hateful,origin,@user 6/28/2018. Four illegal aliens are accused of kidnapping and raping two teenage sisters 13 and 1… @URL,35_twitter
1392,abusive,other,Full grown man fancy dress for Halloween? Wank stain. Certified twat.,35_twitter
1393,offensive,origin,@user When you look at our relatives in Asia they are very mongoloid. And we have many fair haired blue\u2026 @URL,35_twitter
1394,hateful,origin,@user Thanks spic,35_twitter
1395,offensive,disability,@user Funny you should mention splodes I just came second because of a mongoloid who shot me twice with a rocket launcher,35_twitter
1396,disrespectful,origin,@user I am watching 'negro orfeu' (Black Orpheus',35_twitter
1397,offensive,sexual_orientation,trannys are retarded \u2014 and you\u2019re an asshole \ud83d\udc97 @URL,35_twitter
1398,offensive,origin,“Keep in mind I’m a negro so my open mind got a screen door” best bar of this whole fuckin album lol,35_twitter
1399,hateful,origin,Why did Wayne collab with a decaying negro,35_twitter
1400,offensive,other,@user It is a crude Leftist podcast that uses the word \u201cretard\u201d a lot and has a fan base made up of angr\u2026 @URL,35_twitter
1401,offensive,origin,What a retard. @URL,35_twitter
1402,offensive,disability,I literally feel retarded anytime I use my left hand...I be looking all kinda stupid \ud83d\udc80,35_twitter
1403,offensive,origin,@user is a rastice bitch add fagot who sucks cock all dam day and night fucking faggot,35_twitter
1404,offensive,disability,@user @user This is what happens when Anel isn't being retarded.,35_twitter
1405,offensive,origin,@user @user What a waste graceful white with filthy refugees.,35_twitter
1406,abusive,gender,@user LMFAO shut up cunt unfollow,35_twitter
1407,offensive,origin,Ring a chong a ching ching chong chong ching,35_twitter
1408,hateful,origin,Golden Visas: How some wealthy immigrants abuse Quebec's immigration pro... @URL via @user,35_twitter
1409,offensive,origin,@user Skele boi is far superior to toothy mongoloid,35_twitter
1410,offensive,origin,It's okay to be white,35_twitter
1411,offensive,origin,nigga nigger? neither!,35_twitter
1412,hateful,origin,@user @user Yeap....spic and wet.,35_twitter
1413,offensive,origin,@user @user OUTRAGEOUS!!!!!!!! OUTRAGEOUS!!! You’re going to have illegal aliens (because that’s wh… @URL,35_twitter
1414,offensive,sexual_orientation,@user text me back faggot,35_twitter
1415,hateful,origin,@user @user How about not being hellbent ching chong communists who want to oppress anyone who isn'… @URL,35_twitter
1416,offensive,origin,California candidate for Governor promises free health care for all illegal immigrants in latest push for financial… @URL,35_twitter
1417,offensive,other,I think communists despise white people because until capitalism went full retard more or less we did okay under\u2026 @URL,35_twitter
1418,hateful,disability,Bitch shut yo retarded ass up looking like a great value Nipsey Hussle. @URL,35_twitter
1419,hateful,origin,In other words It'll become a \shithole\ state instead of a shithole country? @URL,35_twitter
1420,abusive,disability,The egg also has to meet a specific measurement for this device so good luck retard,35_twitter
1421,hateful,other,@user We visited Taiwan once!I hope we can go back to your country someday,35_twitter
1422,offensive,origin,@user needs to remind @user that over one million Polish immigrants flooded Britain exploited our wor… @URL,35_twitter
1423,offensive,gender,Wow. What a twat you are @URL,35_twitter
1424,offensive,gender,Shutup spic @URL,35_twitter
1425,hateful,origin,@user Wow. And I remember when she tried spinning \u201cshithole countries\u201d people were like \u201cNah she\u2019s okay.\u201d No she\u2019s human garbage.,35_twitter
1426,offensive,disability,I envy people who know how to express their emotions without sounding like a complete retard,35_twitter
1427,offensive,origin,anyways imma take a nap there's fascists everywhere in this shithole of a country i hope i die yeehaw \ud83e\udd20,35_twitter
1428,offensive,origin,and most non kpop fans just call them Chinese or ching chong or ch*nks but i see nobody outside of east asian fando… @URL,35_twitter
1429,offensive,disability,I didn\u2019t get it but u don\u2019t no how to talk u talk likea retard,35_twitter
1430,offensive,origin,@user joven on their wedding night: i just wanted a pencil\nvicente: i'll buy the mongol factory for you\njoven:,35_twitter
1431,offensive,origin,@user Uhm what ?! You need to explain how making wrong to say gook chink spic mick heb in common disc\u2026 @URL,35_twitter
1432,offensive,origin,@user @user @user Trump's only issue is with the 'shithole' countries full of brown people.\u2026 @URL,35_twitter
1433,abusive,origin,@user I tweeted dat already yi mongol,35_twitter
1434,offensive,origin,Going to university is almost unimaginable for refugees.,35_twitter
1435,offensive,origin,@user @user why did you say ching chong all the time?,35_twitter
1436,offensive,origin,@user @user I'm a spic and i say build the wall!!!,35_twitter
1437,offensive,origin,I was 11. I told my parents. My parents were immigrants and didn’t know to report it. When his wife my aunt fo… @URL,35_twitter
1438,abusive,disability,Justin Tucker you mongoloid,35_twitter
1439,offensive,sexual_orientation,Is that your problem Frank? Or you a faggot? Hey go eat your mothers asshole out. Hey - fuck you fuck your f\u2026 @URL,35_twitter
1440,abusive,sexual_orientation,@user @user What a faggot \ud83d\udc80\ud83d\udc80,35_twitter
1441,abusive,disability,@user I said the same in a group message and was called basically retarded for that and I ain\u2019t even a dodgers fan lol. It\u2019s simple,35_twitter
1442,hateful,other,Why is this game so glitched cunt have to complete challenges like 4 times before they actually count,35_twitter
1443,hateful,other,@user What a mongy like,35_twitter
1444,offensive,sexual_orientation,Me: H-\n\nMy mom : I Just know your being a faggot you disappintment,35_twitter
1445,hateful,origin,@user ching chong one hundred,35_twitter
1446,offensive,gender,Chinese restaurants doing Black Friday business tonight. At least in the Boston area..ching chong.,35_twitter
1447,offensive,sexual_orientation,@user fine you dyke,35_twitter
1448,hateful,origin,Africa is a shithole because it's full of Africans. South America ditto. Arab countries fare better due to oil but\u2026 @URL,35_twitter
1449,offensive,disability,Played Kodak Black the last 8 songs and a girl came up to me and said \u201cYou must be retarded if you like this music\u201d\u2026 @URL,35_twitter
1450,offensive,other,Have you not seen how you treat guests on your show? Give me a break.\n\nIf this were a leftist attack you\u2019d be calli\u2026 @URL,35_twitter
1451,hateful,origin,@user @user Turning away refugees is kind? Ignoring the sick kind? Using campaign funds to pay your… @URL,35_twitter
1452,offensive,religion,@user @user @user Follow me you dirty jew,35_twitter
1453,offensive,disability,@user @user Stop this shit now before more Jewish blood is on your hands retard.\n\nRed Hats = Blac\u2026 @URL,35_twitter
1454,hateful,other,You retard @URL,35_twitter
1455,offensive,sexual_orientation,#feminization #coercedfem #faggot #sissification #sluttraining watch this clip at @URL @URL,35_twitter
1456,offensive,origin,Pauline Hanson to move Senate motion declaring it's 'okay to be white' @URL,35_twitter
1457,offensive,religion,@user @user @user @user @user @user Not me raghead! We have free speech\u2026 @URL,35_twitter
1458,offensive,disability,Every month I would \mention\ something to do after just flooding the apartment you retard.,35_twitter
1459,offensive,origin,\u201cWhen you go crazy spic you look like your name would be Vanessa\u201d it\u2019s the hoops..,35_twitter
1460,offensive,origin,@user @user @user Hector is a spic\ud83d\ude02\ud83d\ude02\ud83d\ude02\ud83d\ude02,35_twitter
1461,abusive,origin,Alyssa Anderson is a spic,35_twitter
1462,offensive,origin,So any criticism of Soros is actually an attack on all Jews? \nReferring to a globalist is akin to saying \u2018dirty jew\u2026 @URL,35_twitter
1463,hateful,origin,Instead of saying immigrants are a a “threat to national security” we need to acknowledge that there are plenty of… @URL,35_twitter
1464,hateful,other,Just another false flag attack by \antifa\ and the \leftist mob\\n\nNo one could have expected a man with pictures of\u2026 @URL,35_twitter
1465,offensive,origin,@user Alright alright spic.,35_twitter
1466,hateful,origin,I called Donald Rumsfeild a raghead on the internet a long time ago.,35_twitter
1467,hateful,disability,@user I'm a man and you're still a retard.,35_twitter
1468,offensive,origin,i’m calling army the cute nigger society now,35_twitter
1469,hateful,other,ryan is a cunt,35_twitter
1470,offensive,sexual_orientation,Trevor Belmont is a faggot yupp and i love him,35_twitter
1471,abusive,disability,I got banned once because I called desiinger a retard,35_twitter
1472,offensive,sexual_orientation,Guys are retarded,35_twitter
1473,hateful,other,Is this meant to be funny...fuckin cunt @URL,35_twitter
1474,offensive,disability,@user Comes from a movie but since saying retard is unwoke they replaced it with a family friendly version,35_twitter
1475,abusive,sexual_orientation,@user Answer the question faggot! (Btw it wasn\u2019t me),35_twitter
1476,disrespectful,origin,Fella in my line a work takes on a variety of aliases. Hell once I was even a chinaman for six months.,35_twitter
1477,hateful,gender,@user Still a fucking twat,35_twitter
1478,offensive,origin,@user I think Jack Hobbs is fairly mongy too though.,35_twitter
1479,offensive,other,An absolute cunt of a human being @URL,35_twitter
1480,offensive,origin,I got called a “nigger” at WORK because I ain’t give out a WiFi password. @user control your people,35_twitter
1481,offensive,disability,@user @user If you're retarded and cant do ANY research...then sure you're right... @URL,35_twitter
1482,offensive,disability,We're entering the age of retarded terrorists.,35_twitter
1483,offensive,other,You are relieved of your duties commander faggot.,35_twitter
1484,abusive,gender,But he's our cunt! #LUFC @URL,35_twitter
1485,hateful,origin,People living in shithole countries shouldn\u2019t throw stones. #TreeOfLifeSynagogue @user,35_twitter
1486,abusive,disability,change ur @user fucking mongoloid @user,35_twitter
1487,offensive,disability,mongoloid - Mongoloid scans for MongoDB hosts that have been compromised and are being held ransom. @URL,35_twitter
1488,abusive,sexual_orientation,I can easily turn you from a straight boy to a cock thirsty cum addicted faggot. \n\nBlack cock that is.\n\n\ud83d\ude08\n#findom\u2026 @URL,35_twitter
1489,offensive,disability,@user I could tell you were a lil retarded,35_twitter
1490,abusive,other,@user @user Ur a Demo believing retard!,35_twitter
1491,offensive,disability,fucking retard man so sad \ud83e\udd23\ud83e\udd23 @URL,35_twitter
1492,hateful,origin,@user WTF are you saying? We did not cause their shithole countries to collapse. Your example of destroying my\u2026 @URL,35_twitter
1493,hateful,gender,Joyeux anniversaire en retard League Of Legends !,35_twitter
1494,offensive,other,Indian academic is plagued by left intellectual terrorism no amount of hue and cry would impact unless we restrict… @URL,35_twitter
1495,abusive,other,This is this mongoloid\u2019s response to @user pointing out Trump had an attempt on him before he was president @URL,35_twitter
1496,offensive,other,@user @user Indian giver is as racist and offensive to many natives as words like kike spic jap etc. If\u2026 @URL,35_twitter
1497,offensive,other,@user @user @user I can't believe how spic n span this Van survived when those that are wearing Make\u2026 @URL,35_twitter
1498,hateful,gender,Always the nights you stopped drinking so you feel fine in the morning are the ones that cunt ya,35_twitter
1499,hateful,origin,Ces migrants qui veulent s’investir pour l’Europe @URL,35_twitter
1500,abusive,other,Fuck this world and fuck this huge titted mongoloid @URL,35_twitter
1501,hateful,origin,@user He looks like he\u2019d call me a dirty spic with that hair that long &amp; blonde \ud83d\udc80\ud83d\udc80,35_twitter
1502,offensive,other,@user AHAHAH wtf are u doing he's @user pax messaging me cunt @URL,35_twitter
1503,offensive,origin,@user Remove the kids so the USA can test fire some nukes. Your country is a mined out shithole and needs\u2026 @URL,35_twitter
1504,hateful,other,@user @user @user @user @user This is better,35_twitter
1505,abusive,origin,The only men the democrats see as having rights are themselves and illegal aliens Ms-13 terrorists etc.,35_twitter
1506,abusive,other,Hey cupcake your shooter terrorist extremists is a leftist anti trumper... but your anti Leo thoughts are noted. Th\u2026 @URL,35_twitter
1507,hateful,origin,@user @user @user Yes u uneducated spic,35_twitter
1508,offensive,origin,hes a ching chong chicken nugger lol ; ),35_twitter
1509,offensive,gender,1v1 riot shields in round 11 cunt WHAT IN THE FUCK IS THIS GAME CUNT,35_twitter
1510,offensive,sexual_orientation,@user he felt he killed it bujy \ud83d\ude02\ud83d\ude02\ud83d\ude02\ud83d\ude02\ud83d\ude02\ud83d\ude02 faggot,35_twitter
1511,offensive,gender,@user yeah but the cunt will ask me about how I\u2019m goin n shit,35_twitter
1512,offensive,origin,@user I am seeking support of filmaker to story negro Yangaleader forgered revolt First black town free slaver… @URL,35_twitter
1513,hateful,origin,@user Three or four years ago America was not a shithole country. It is now.,35_twitter
1514,hateful,other,Does that increase how much of a dyke she is? Like \u201conly babies of dykes can take pics\u201d iunno I\u2019m just drawing from wherever,35_twitter
1515,offensive,sexual_orientation,Cant believe im stuck here because of a dumb dyke bitch \ud83d\ude12,35_twitter
1516,offensive,disability,@user Just your causal spooky retard \ud83d\udc7b,35_twitter
1517,offensive,origin,@user @user I agree Let Ukrainian refugees be better,35_twitter
1518,abusive,gender,Why is it everytime I get a train I always have some cunt sat in my reserved seat \ud83e\udd2c\ud83d\ude21\ud83d\ude2b,35_twitter
1519,abusive,other,@user -time for you to move to russia- you are constantly confusing the USA with shithole gas station kl\u2026 @URL,35_twitter
1520,offensive,origin,As I was saying... you not Tucker Carson. You can’t just say anything negro,35_twitter
1521,hateful,disability,#SoberAnalysis \nShould be viral\nMSM has gone full retard. @URL,35_twitter
1522,disrespectful,disability,@user @user It\u2019s CD Projekt they are ducking socially mongoloid.,35_twitter
1523,offensive,other,@user ask Trump if we are winning this country is a shithole. Ever since tiny Trump was elected let's VOTE,35_twitter
1524,offensive,other,So here is what @user means by #nationalism. What a fucking twat. #ImpeachTrumpNow @URL,35_twitter
1525,offensive,other,@user My boyfriend 24 more man than you old twat with one inch dick at ya pc you faggot lol lol follower\u2026 @URL,35_twitter
1526,offensive,sexual_orientation,Kenley Jansen should never touch a baseball for the rest of his life... what a faggot,35_twitter
1527,abusive,disability,@user Ninja who that?! \ud83e\udd23 But seriously this guy is literally retarded. Not every likes to show off its m\u2026 @URL,35_twitter
1528,offensive,origin,@user i stop reading after they break up and that ching chong guy start showing up i’m like fuck this,35_twitter
1529,offensive,origin,Calling people a beaner or spic is the funniest shit ever,35_twitter
1530,offensive,origin,@user Don't forget shithole countries,35_twitter
1531,abusive,origin,@user I support crackdown on illegal immigrants... for NUMEROUS reasons.... but a wall? Won’t stop anyt… @URL,35_twitter
1532,hateful,origin,@user You called people from shithole countries rapists and murderers while vehemently stating that Mi\u2026 @URL,35_twitter
1533,offensive,origin,@user They're not hard if you know ching chong,35_twitter
1534,offensive,origin,OK ching chong @URL,35_twitter
1535,hateful,other,@user i was just watching a shitty tiktok about that retarded overwatch song and i wanna die after watching it brb,35_twitter
1536,hateful,origin,@user Like who Kris commons the soup taker \ud83d\ude02\ud83d\ude02,35_twitter
1537,offensive,sexual_orientation,You fucking scumbag cunt @URL,35_twitter
1538,hateful,other,@user Typical liberals but they are the party of tolerance and women and blacks and illegal aliens and whateve… @URL,35_twitter
1539,offensive,gender,The tragic history of Manchester United and this cunt tweets that! He's a fucking disgrace! @URL,35_twitter
1540,offensive,gender,@user What the actual fuck? What a raging cunt.,35_twitter
1541,hateful,origin,Niggas be getting beat up by their dukes dyke girlfriend saying she got too much testosterone \ud83e\udd23\ud83e\udd23\ud83e\udd23\ud83e\udd23,35_twitter
1542,offensive,origin,@user As much as a twat he is &amp; deserves all he gets I wonder why other lords wouldn\u2019t name Saville as a paed\u2026 @URL,35_twitter
1543,offensive,sexual_orientation,And he wouldn\u2019t be calling me a faggot and talking about \u201cthere\u2019s a difference between gays and faggots gay guys l\u2026 @URL,35_twitter
1544,disrespectful,origin,@user @user @user She is still trying to remember if trump called Haiti and African nations shithole countries.,35_twitter
1545,hateful,origin,It actually ties with being a nigger tbh,35_twitter
1546,offensive,origin,@user thank you ching chong lala \u2764\ufe0f\ud83d\udc93\u2764\ufe0f\ud83d\udc93,35_twitter
1547,hateful,origin,Peace by Chocolate treats from Syrian refugees reach International Space Station @URL @URL,35_twitter
1548,offensive,disability,@user @user @user I won\u2019t hold the previous 10 years against the retarded redneck but I do hold ton\u2026 @URL,35_twitter
1549,offensive,other,he actually whispering Bing bong ching chong; nukes may be wrong @URL,35_twitter
1550,hateful,origin,@user secret instagram that's not your main where if your're a white girl you can say nigger and if you'… @URL,35_twitter
1551,offensive,other,So Trump incites hate daily and blames #Pittsburgh victims for not having guns. What a shithole! ...Trump reacting\u2026 @URL,35_twitter
1552,hateful,origin,Palabek refugee settlement centre - Lamwo district is host to 31173 South Sudanese refugees #uganda,35_twitter
1553,hateful,gender,Today's ridiculously vapid intolerant cunt-radiction brought to you by the letter \t\ currently ascender-transitio\u2026 @URL,35_twitter
1554,offensive,origin,@user @user @user @user Now Ripley is someone who'd be against illegal aliens getting smuggled in.,35_twitter
1555,offensive,gender,Every cunt and their dog had camo on for Halloween,35_twitter
1556,hateful,other,literally just heard a co worker cuss out her boyfriend on the phone calling him \u201ca retard and a fat fuck\u201d like tak\u2026 @URL,35_twitter
1557,offensive,disability,@user I'm fairness it doesn't help that every umpire in the mids prem is a full on retard \ud83d\ude02\ud83d\ude02\ud83d\ude02went with an au\u2026 @URL,35_twitter
1558,hateful,other,My homie Gloria just pulled up on me. My place finna be spic &amp; span folded drawers and all \ud83d\ude2d\ud83d\ude2d\ud83d\udd25\ud83d\udd25 I hate cleaning,35_twitter
1559,disrespectful,origin,Cesar Sayoc's retarded free speech was normie tier though insane. No reason to suspect he'd be a mad bomber via Fac\u2026 @URL,35_twitter
1560,offensive,origin,@user ching chong wing wong,35_twitter
1561,hateful,sexual_orientation,Examples of the verbal abuse I took last night:\n\n\u201cYou fucking freak show faggot!\u201d\n\n\u201cYou\u2019re so ugly - your face is g\u2026 @URL,35_twitter
1562,hateful,origin,@user The Chinese in our area is weak. I would personally go ching chong crazy to access your Orange Chicken regularly.,35_twitter
1563,hateful,disability,@user Hey I thought you hated being called a retard???,35_twitter
1564,offensive,origin,@user Excuse me? Who the fuck do these illegal aliens think they are? #SendThemBack,35_twitter
1565,offensive,gender,Yep. Was thinking about that back when the whole feminazi movement started. Any woman you may hire is a potential w… @URL,35_twitter
1566,disrespectful,disability,This shit is so retarded because the inverse can always be applied no matter if the dumb meme is left or right lit\u2026 @URL,35_twitter
1567,abusive,origin,@user @user @user @user @user Obvious ching chong. Aren't you suppose to abuse some animal or something,35_twitter
1568,hateful,origin,@user @user Someone’s about to get their negro wake up call.,35_twitter
1569,offensive,origin,“It’s okay to be white” motion suspiciously delayed - @URL @URL,35_twitter
1570,offensive,origin,K-pop niggas be like: *high pitched ching chong*,35_twitter
1571,hateful,origin,thoughts about allen \u2014 My baby boy!!!!! He\u2019s cool better than me sa guitar pero sa vocals hinde mongoloid siya. H\u2026 @URL,35_twitter
1572,offensive,disability,@user this girl is retarded \ud83d\ude2d\ud83d\ude2d\ud83d\ude2d\ud83d\ude2d why she call Thomas Edison a fuckboy \ud83d\ude2d\ud83d\ude2d\ud83d\ude2d,35_twitter
1573,offensive,other,@user That's because Twitter is retarded and doesn't remember the Bush or Obama years. We've been at each other\u2026 @URL,35_twitter
1574,abusive,origin,this picture told me it has a thing for black girls and then called me a nigger for rejecting it @URL,35_twitter
1575,abusive,origin,How negro? @URL,35_twitter
1576,abusive,gender,Booooooom you smelly cunt it's about time lufc had a bit of luck fuck forest love Leeds #lufc #mot @URL,35_twitter
1577,hateful,origin,So the number of illegal aliens is twice what was reported byDemocrats?,35_twitter
1578,offensive,religion,Keep this same energy next time you talk about blacks Muslims Latinos etc. you hypocritical twat @URL,35_twitter
1579,offensive,disability,@user I still follow the twat. Only to see how many times he retweets himself \ud83d\ude02\ud83d\ude02\ud83d\ude02,35_twitter
1580,offensive,disability,Lol #ZOG puppet Emperor\nAnyone who still supports Trump is retarded @URL,35_twitter
1581,abusive,sexual_orientation,And yo album is still trash faggot @URL,35_twitter
1582,offensive,religion,@user Another Eu country becomes a muslim migrant shithole,35_twitter
1583,offensive,origin,They don't care about American families they care about illegal aliens and their families. That only lasted for wha… @URL,35_twitter
1584,hateful,gender,@user Can u take your aggression on that lady behind me? She\u2019s a giant twat,35_twitter
1585,offensive,religion,why does my sister never take my feelings seriously\ud83d\ude02 \u201cyou\u2019ll get over that cunt in a week\u201d bitch I wanna marry that\u2026 @URL,35_twitter
1586,offensive,origin,@user I\u2019m surprised the Dems haven\u2019t suggested we make some of these shithole countries US colonies so t\u2026 @URL,35_twitter
1587,offensive,sexual_orientation,I think children get a thrill from calling me a faggot,35_twitter
1588,offensive,origin,@user ahm no. the hazara (whom you described as short trolls) are mongol decendants and have nothing to do wit\u2026 @URL,35_twitter
1589,hateful,other,Pretty much I would let Gemma know that she is a fat cunt and the shoes that she gave me were not something that I\u2026 @URL,35_twitter
1590,offensive,origin,#dagga #marijuana #weed #cannabis #southafrica #africa @URL,35_twitter
1591,hateful,sexual_orientation,piers morgan is a fucking faggot\nwe all know this\njust point n laugh,35_twitter
1592,abusive,gender,Old guy bangs young twat @URL,35_twitter
1593,hateful,origin,@user @user Send refugees back! Send illegal alixns back. why are are being so hostile to these peop… @URL,35_twitter
1594,hateful,disability,@user I'd assume he has an entire mongol horde to back him up. So probably nothing.,35_twitter
1595,hateful,origin,@user exo said fuck nigger lives and left,35_twitter
1596,offensive,origin,@user @user So many lawyers like keyamo out there a shithole country!,35_twitter
1597,offensive,origin,“keep in mind i am a negro so my open mind got a screen door” Wayne goin crazy,35_twitter
1598,offensive,gender,Bitch idk you thats the thing but just like all them dicks have been removed from your used twat.... They also left\u2026 @URL,35_twitter
1599,offensive,origin,@user You\u2019ll never be zyzz bruh fuckin sick cunt bruh,35_twitter
1600,offensive,other,@user @user @user Did I miss the part where the terrorist had a \u201cleftist\u201d manifesto?,35_twitter
1601,offensive,gender,@user Going to go out on a limb here but I think he might be a twat just kind of gives out a bit of a vibe.,35_twitter
1602,hateful,gender,@user gay retard,35_twitter
1603,abusive,disability,Right it\u2019s the synagogues fault for not arming their place of worship with guards. Are u retarded? @URL,35_twitter
1604,offensive,origin,@user @user wtf ching chong why were you tagged here i-,35_twitter
1605,offensive,origin,@user is that spic speak I see?,35_twitter
1606,offensive,disability,@user thanks retard \ud83d\ude1c,35_twitter
1607,hateful,other,Remember to Drink + Gamble responsibly otherwise you\u2019ll end up like this twat \ud83d\ude02GN @URL,35_twitter
1608,abusive,disability,@user Never go full retard,35_twitter
1609,offensive,origin,@user I wish you well twat!,35_twitter
1610,offensive,disability,I would like to see certain unification at eastern world between mongoloid races of people and european eastern rac\u2026 @URL,35_twitter
1611,hateful,origin,@user Literally 5 minutes after the vote was in that twat Farage said on Good Morning Britain that the 350million thing was a lie.,35_twitter
1612,abusive,other,dis dyke finna get brutalized about,35_twitter
1613,offensive,origin,You know this negro was on a tight leash. He’s hoping to score “coon points” with MAGA and gets busted. @URL,35_twitter
1614,offensive,origin,@user @user they tricked him into saying spic,35_twitter
1615,abusive,origin,&gt;Orders from ching chong\n\2018-10-25 12:49Belgium Item held by Customs Awaiting presentation to customs commissione\u2026 @URL,35_twitter
1616,hateful,origin,Imagine getting jumped by the Chinese mafia and one of them yells “ching chong” @URL,35_twitter
1617,offensive,gender,thierry henry or john terry... to ask why he's a massive fucking cunt @URL,35_twitter
1618,offensive,origin,@user Here in Brazil when we go vote we use our finger print for ID and we are 3rd world shithole... wh\u2026 @URL,35_twitter
1619,hateful,origin,@user i wanna see ur retarded dog,35_twitter
1620,hateful,origin,@user She anna got a clue whats going on its that mongy scouse bird from Love Island who was asking if yer\u2026 @URL,35_twitter
1621,offensive,origin,is that supposed to deter me from giving one lmfaoo....and not @user this nigger capitalizing their sentence and using… @URL,35_twitter
1622,offensive,origin,@user \ud83d\udc46CAL: here you can see how shithole countries running ruled by DEMonrats! More immigrants soon and the de\u2026 @URL,35_twitter
1623,abusive,disability,@user Fucking retard you are,35_twitter
1624,hateful,religion,@user @user Yep biased twatter turds got 12 myself for calling a white female Muslim convert a bint.,35_twitter
1625,hateful,other,@user @user \ud83d\ude02\ud83d\ude02\ud83d\ude02\ud83d\ude02\ud83d\ude02\ud83d\ude02 the irony of unwashed crltc fans calling anyone a soup taker\ud83d\ude48\ud83d\ude48 you do remember\u2026 @URL,35_twitter
1626,disrespectful,sexual_orientation,time flies when you\u2019re a faggot,35_twitter
1627,abusive,sexual_orientation,I like how you had to retweet my comment instead of just replying to it. Quit being a faggot and fucking reply next\u2026 @URL,35_twitter
1628,hateful,origin,This is what unrestricted immigration does the people coming in soon turn your country into the shithole they left\u2026 @URL,35_twitter
1629,offensive,sexual_orientation,@user Stop lil faggot,35_twitter
1630,offensive,origin,@user My ears : Ching chong ching chong,35_twitter
1631,offensive,origin,The Fucking show must go on you twat.,35_twitter
1632,hateful,gender,fucking cunt,35_twitter
1633,hateful,origin,so oomf is mexican and he just called me a nigger,35_twitter
1634,offensive,origin,That right there is one reason All Patriotic Americans should carry a GUN on them!!! Don't let the illegal aliens… @URL,35_twitter
1635,offensive,origin,@user @user @user Well I don't agree Mary. My tweet was a joke. Stephen is a twat who will be re\u2026 @URL,35_twitter
1636,offensive,sexual_orientation,@user Stop faggot i hate you,35_twitter
1637,hateful,origin,the only semi ching chong song i like @URL,35_twitter
1638,offensive,disability,@user bro u are a fucking retard if u actually think that u are better than your viewers on twitch bro......get over yourself,35_twitter
1639,offensive,other,@user @user @user @user If Statesboro is such a shithole why is it twice as big as Boo\u2026 @URL,35_twitter
1640,hateful,disability,@user @user @user Ok retard,35_twitter
1641,offensive,origin,@user @user Whichever one of you who shot bodies is in my bad books. Getting pure mongy tweets,35_twitter
1642,offensive,origin,You owe us an apology for for 50000 illegal aliens which arrived on our shores which the LNP have been left to deal… @URL,35_twitter
1643,offensive,origin,Wow... we are becoming a shithole country. @URL,35_twitter
1644,abusive,disability,Fucking retard. @URL,35_twitter
1645,abusive,disability,@user @user Wow for real. How is that the drivers issue. Uber just gets more and more retarded as time goes on,35_twitter
1646,offensive,origin,@user go back to your country! Oh wait you are already there. is your country now!,35_twitter
1647,abusive,origin,Watching Charles on Twitch is like taking care of an retarded child. If you ever let go of their hand they are gonn\u2026 @URL,35_twitter
1648,abusive,origin,@user No darlin yo yes spic inglish,35_twitter
1649,hateful,other,It is #IndianArmy and not #HinduForces.If Hindus had forces #KashmiriPandit wouldn’t have been refugees &amp;… @URL,35_twitter
